47.128.42.156 - - [31/Oct/2024:03:39:08 +0000] "GET /robots.txt HTTP/1.1" 404 208 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/template-wploader.php HTTP/1.1" 404 231 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/test.php HTTP/1.1" 404 218 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/vjgtd8LW.php HTTP/1.1" 404 222 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/widgets/about.php HTTP/1.1" 404 227 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/widgets/index.php HTTP/1.1" 404 227 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/wp-class.php HTTP/1.1" 404 222 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/wp-widgets.php HTTP/1.1" 404 224 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-includes/xBrain.php HTTP/1.1" 404 220 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-info.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-links-opml.php HTTP/1.1" 404 215 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-links.php HTTP/1.1" 404 210 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-login.php HTTP/1.1" 404 210 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-login.php HTTP/1.1" 404 210 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-mail.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-ok.php HTTP/1.1" 404 207 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-pano.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-signup.php HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:39 +0000] "GET /wp-tinymce.php HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-tinymce.php HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-trackback.php HTTP/1.1" 404 214 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp.php HTTP/1.1" 404 204 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp//wp-admin/install.php HTTP/1.1" 404 221 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp//wp-admin/wp-setup.php HTTP/1.1" 404 222 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp/1sbeqh0h.php HTTP/1.1" 404 213 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp/abe.php HTTP/1.1" 404 208 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/plugins/wp-theme-editor/include.php HTTP/1.1" 404 244 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/plugins/awesome-coming-soon/come.php HTTP/1.1" 404 245 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/plugins/wp-conflg.php HTTP/1.1" 404 230 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /berlin.php HTTP/1.1" 404 208 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/banners/about.php HTTP/1.1" 404 226 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-includes.bak/html-api/about.php HTTP/1.1" 404 232 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/upgrade-temp-backup/about.php HTTP/1.1" 404 238 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/blogs.dir/about.php HTTP/1.1" 404 228 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-content/gallery/about.php HTTP/1.1" 404 226 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-admin/css/about.php HTTP/1.1" 404 220 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /.well-known/pki-validation/cloud.php HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /css/cloud.php HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /img/cloud.php HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-admin/css/colors/coffee/cloud.php HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-admin/images/cloud.php HTTP/1.1" 404 223 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /avaa.php HTTP/1.1" 404 206 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-admin/js/widgets/cloud.php HTTP/1.1" 404 227 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-includes/Requests/Text/admin.php HTTP/1.1" 404 233 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-admin/includes/cloud.php HTTP/1.1" 404 225 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /wp-admin/css/colors/blue/cloud.php HTTP/1.1" 404 232 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /libraries/legacy/updates.php HTTP/1.1" 404 226 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /libraries/phpmailer/updates.php HTTP/1.1" 404 229 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:40 +0000] "GET /libraries/vendor/updates.php HTTP/1.1" 404 226 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-p.php7 HTTP/1.1" 404 207 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/repeater.php HTTP/1.1" 404 219 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-includes/repeater.php HTTP/1.1" 404 222 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/repeater.php HTTP/1.1" 404 221 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/plugins/seoo/wsoyanz.php HTTP/1.1" 404 233 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/plugins/seoo/wsoyanz1.php HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /cache-compat.php HTTP/1.1" 404 214 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /ajax-actions.php HTTP/1.1" 404 214 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/ajax-actions.php HTTP/1.1" 404 223 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-consar.php HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /admin-post.php HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/maint/maint/ajax-actions.php HTTP/1.1" 404 235 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /about.php7 HTTP/1.1" 404 208 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /adminfuns.php7 HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /ebs.php7 HTTP/1.1" 404 206 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /ws.php7 HTTP/1.1" 404 205 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /alfanew2.php7 HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /alfa-rex2.php7 HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /css/xmrlpc.php?p=?p= HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/user/xmrlpc.php?p=?p= HTTP/1.1" 404 222 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /img/xmrlpc.php?p=?p= HTTP/1.1" 404 212 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/css/colors/xmrlpc.php?p=?p= HTTP/1.1" 404 228 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/css/colors/blue/xmrlpc.php?p=?p= HTTP/1.1" 404 233 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-admin/xmrlpc.php?p=?p= HTTP/1.1" 404 217 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /403.php HTTP/1.1" 404 205 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /content.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/plugins/not/includes/about.php HTTP/1.1" 404 239 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/plugins/simple/simple.php HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/themes/aahana/json.php HTTP/1.1" 404 231 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /admin.php HTTP/1.1" 404 207 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /wp-content/about.php HTTP/1.1" 404 218 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /.well-known/about.php HTTP/1.1" 404 219 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:41 +0000] "GET /img/about.php HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-content/languages/about.php HTTP/1.1" 404 228 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/js/about.php HTTP/1.1" 404 219 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /.well-known/pki-validation/about.php HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-content/themes/about.php HTTP/1.1" 404 225 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/includes/about.php HTTP/1.1" 404 225 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /images/about.php HTTP/1.1" 404 214 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /cgi-bin/about.php HTTP/1.1" 404 215 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/images/about.php HTTP/1.1" 404 223 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /.well-known/acme-challenge/cloud.php HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/network/cloud.php HTTP/1.1" 404 224 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /cloud.php HTTP/1.1" 404 207 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /cgi-bin/cloud.php HTTP/1.1" 404 215 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/user/cloud.php HTTP/1.1" 404 221 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /images/cloud.php HTTP/1.1" 404 214 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/css/colors/cloud.php HTTP/1.1" 404 227 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/cloud.php HTTP/1.1" 404 216 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /updates.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /alfa-rex.php7 HTTP/1.1" 404 211 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /alfanew.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-content/plugins/Cache/Cache.php HTTP/1.1" 404 232 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/js/widgets/about.php7 HTTP/1.1" 404 228 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wsoyanz.php HTTP/1.1" 404 209 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /yanz.php HTTP/1.1" 404 206 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /repeater.php HTTP/1.1" 404 210 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/dropdown.php HTTP/1.1" 404 219 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/css/index.php HTTP/1.1" 404 220 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /dropdown.php HTTP/1.1" 404 210 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /about.php HTTP/1.1" 404 207 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /alfanew.php7 HTTP/1.1" 404 210 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:42 +0000] "GET /wp-admin/images/index.php HTTP/1.1" 404 223 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-admin/css/colors/index.php HTTP/1.1" 404 227 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-content/themes/pridmag/db.php?u?u HTTP/1.1" 404 230 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-content/themes/seotheme/mar.php HTTP/1.1" 404 232 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-content/plugins/linkpreview/db.php?u?u HTTP/1.1" 404 235 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-content/themes/seotheme/db.php?u?u HTTP/1.1" 404 231 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-content/plugins/seoplugins/db.php?u?u HTTP/1.1" 404 234 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-content/plugins/seoplugins/mar.php HTTP/1.1" 404 235 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /.well-known/pki-validation/xmrlpc.php?p=?p= HTTP/1.1" 404 235 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /.well-known/acme-challenge/xmrlpc.php?p=?p= HTTP/1.1" 404 235 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-admin/network/xmrlpc.php?p=?p= HTTP/1.1" 404 225 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /xmrlpc.php?p=?p= HTTP/1.1" 404 208 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /cgi-bin/xmrlpc.php?p=?p= HTTP/1.1" 404 216 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-admin/css/colors/coffee/xmrlpc.php?p=?p= HTTP/1.1" 404 235 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-admin/images/xmrlpc.php?p=?p= HTTP/1.1" 404 224 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /images/xmrlpc.php?p=?p= HTTP/1.1" 404 215 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-admin/js/widgets/xmrlpc.php?p=?p= HTTP/1.1" 404 228 "-" "-"
52.169.138.30 - - [31/Oct/2024:14:36:43 +0000] "GET /wp-admin/includes/xmrlpc.php?p=?p= HTTP/1.1" 404 226 "-" "-"
86.31.218.80 - - [31/Oct/2024:14:37:57 +0000] "POST /sci-booster/src/php-scripts/users/owner-set.php HTTP/1.1" 200 16 "https://narayana-art.co.uk/sci-booster/src/html-pages/flow-diagram.html" "Mozilla/5.0 (X11; Linux x86_64; rv:131.0) Gecko/20100101 Firefox/131.0"
86.31.218.80 - - [31/Oct/2024:14:38:41 +0000] "POST /sci-booster/src/php-scripts/users/add-user.php HTTP/1.1" 200 15 "https://narayana-art.co.uk/sci-booster/src/html-pages/flow-diagram.html" "Mozilla/5.0 (X11; Linux x86_64; rv:131.0) Gecko/20100101 Firefox/131.0"
86.31.218.80 - - [31/Oct/2024:14:40:27 +0000] "POST /sci-booster/src/php-scripts/users/owner-set.php HTTP/1.1" 200 15 "https://narayana-art.co.uk/sci-booster/src/html-pages/flow-diagram.html" "Mozilla/5.0 (X11; Linux x86_64; rv:131.0) Gecko/20100101 Firefox/131.0"
86.31.218.80 - - [31/Oct/2024:14:41:11 +0000] "POST /sci-booster/src/php-scripts/users/add-user.php HTTP/1.1" 200 15 "https://narayana-art.co.uk/sci-booster/src/html-pages/flow-diagram.html" "Mozilla/5.0 (X11; Linux x86_64; rv:131.0) Gecko/20100101 Firefox/131.0"
54.36.148.66 - - [31/Oct/2024:14:52:07 +0000] "GET /art.php?gallery=Cellular_Arrays HTTP/1.1" 200 2666 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
52.147.21.2 - - [31/Oct/2024:14:56:38 +0000] "HEAD /wordpress HTTP/1.1" 404 - "http://narayana-art.co.uk/wordpress" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:39 +0000] "HEAD / HTTP/1.1" 200 - "http://narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:40 +0000] "HEAD /wp HTTP/1.1" 404 - "http://narayana-art.co.uk/wp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:40 +0000] "HEAD /bc HTTP/1.1" 404 - "http://narayana-art.co.uk/bc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:41 +0000] "HEAD /bk HTTP/1.1" 404 - "http://narayana-art.co.uk/bk" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:41 +0000] "HEAD /backup HTTP/1.1" 404 - "http://narayana-art.co.uk/backup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:42 +0000] "HEAD /old HTTP/1.1" 404 - "http://narayana-art.co.uk/old" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:42 +0000] "HEAD /new HTTP/1.1" 404 - "http://narayana-art.co.uk/new" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:43 +0000] "HEAD /main HTTP/1.1" 404 - "http://narayana-art.co.uk/main" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.147.21.2 - - [31/Oct/2024:14:56:43 +0000] "HEAD /home HTTP/1.1" 404 - "http://narayana-art.co.uk/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-includes/certificates/plugins.php HTTP/1.1" 404 234 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/user/plugins.php HTTP/1.1" 404 223 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 236 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-includes/customize/plugins.php HTTP/1.1" 404 231 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-includes/SimplePie/plugins.php HTTP/1.1" 404 231 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/css/colors/blue/plugins.php HTTP/1.1" 404 234 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-content/themes/plugins.php HTTP/1.1" 404 227 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-includes/ID3/plugins.php HTTP/1.1" 404 225 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/css/plugins.php HTTP/1.1" 404 222 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/includes/plugins.php HTTP/1.1" 404 227 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/network/plugins.php HTTP/1.1" 404 226 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/images/plugins.php HTTP/1.1" 404 225 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:16 +0000] "GET /wp-admin/maint/plugins.php HTTP/1.1" 404 224 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-content/upgrade/plugins.php HTTP/1.1" 404 228 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /images/plugins.php HTTP/1.1" 404 216 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /css/plugins.php HTTP/1.1" 404 213 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-includes/fonts/plugins.php HTTP/1.1" 404 227 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-includes/pomo/plugins.php HTTP/1.1" 404 226 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /.tmb/plugins.php HTTP/1.1" 404 214 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-includes/IXR/plugins.php HTTP/1.1" 404 225 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /.well-known/pki-validation/plugins.php HTTP/1.1" 404 236 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /cgi-bin/plugins.php HTTP/1.1" 404 217 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-includes/random_compat/plugins.php HTTP/1.1" 404 235 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-content/languages/plugins.php HTTP/1.1" 404 230 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /index.php HTTP/1.1" 200 4689 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /cgi-bin/xmrlpc.php HTTP/1.1" 404 216 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /404.php HTTP/1.1" 404 205 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /wp-configs.php HTTP/1.1" 404 212 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /simple.php HTTP/1.1" 404 208 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /themes.php HTTP/1.1" 404 208 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /ini.php HTTP/1.1" 404 205 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /autoload_classmap.php HTTP/1.1" 404 219 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /as.php HTTP/1.1" 404 204 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /admin/upload/css.php HTTP/1.1" 404 218 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /.well-known/pki-validation/afnew.php HTTP/1.1" 404 234 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /lufix.php HTTP/1.1" 404 207 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /media.php HTTP/1.1" 404 207 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:17 +0000] "GET /contact.php HTTP/1.1" 200 4272 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /byp.php HTTP/1.1" 404 205 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /upload.php HTTP/1.1" 404 208 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /wp-content/themes/sketch/404.php HTTP/1.1" 404 230 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /test.php HTTP/1.1" 404 206 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /cong.php HTTP/1.1" 404 206 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /about/function.php HTTP/1.1" 404 216 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /filemanager/dialog.php HTTP/1.1" 404 220 "-" "-"
52.169.122.11 - - [31/Oct/2024:15:17:18 +0000] "GET /bak.php HTTP/1.1" 404 205 "-" "-"
